yymmdd,qty,rhm_avg,gsr_sum,discount,cust_grp_cd,biz_cd,line_cd,brand_cd,브랜드,SP1
2022-02-13,532.2445674983235,60.78,12.05,0.1,1023,P1,P105,P105014,아몬드,용인영업소
2022-02-20,80.0,55.03,12.31,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2022-02-27,91.82,50.74,15.87,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2022-03-06,182.75,62.95,15.25,0.1,1023,P1,P105,P105014,아몬드,용인영업소
2022-03-13,291.1,63.24,15.01,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2022-03-20,35.2,74.17,11.16,0.1,1023,P1,P105,P105014,아몬드,용인영업소
2022-03-27,159.45,59.82,13.5,0.13,1023,P1,P105,P105014,아몬드,용인영업소
2022-04-03,40.2,59.8,18.95,0.09,1023,P1,P105,P105014,아몬드,용인영업소
2022-04-10,306.73,52.28,22.24,0.13,1023,P1,P105,P105014,아몬드,용인영업소
2022-04-17,212.3,71.12,15.78,0.14,1023,P1,P105,P105014,아몬드,용인영업소
2022-04-24,125.0,61.79,18.51,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2022-05-01,19.15,65.71,17.67,0.1,1023,P1,P105,P105014,아몬드,용인영업소
2022-05-08,309.12,58.39,24.88,0.16,1023,P1,P105,P105014,아몬드,용인영업소
2022-05-15,29.42,57.52,24.03,0.14,1023,P1,P105,P105014,아몬드,용인영업소
2022-05-22,403.0,53.31,22.88,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2022-05-29,28.65,69.54,24.98,0.13,1023,P1,P105,P105014,아몬드,용인영업소
2022-06-05,377.75,73.51,21.45,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2022-06-12,29.95,68.53,17.78,0.1,1023,P1,P105,P105014,아몬드,용인영업소
2022-06-19,279.8,71.1,15.11,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2022-06-26,113.75,77.19,15.51,0.13,1023,P1,P105,P105014,아몬드,용인영업소
2022-07-03,205.88,0.0,0.0,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2022-07-10,339.38,0.0,0.0,0.14,1023,P1,P105,P105014,아몬드,용인영업소
2022-07-17,60.62,0.0,0.0,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2022-07-24,262.25,79.95,17.35,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2022-07-31,22.12,72.85,22.61,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2022-08-07,341.05,86.79,15.37,0.13,1023,P1,P105,P105014,아몬드,용인영업소
2022-08-14,148.85,95.24,5.15,0.1,1023,P1,P105,P105014,아몬드,용인영업소
2022-08-21,249.45,82.6,14.56,0.1,1023,P1,P105,P105014,아몬드,용인영업소
2022-08-28,128.5,79.72,13.53,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2022-09-04,527.72,77.47,14.75,0.09,1023,P1,P105,P105014,아몬드,용인영업소
2022-09-11,37.75,79.83,17.49,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2022-09-18,63.1,0.0,0.0,0.08,1023,P1,P105,P105014,아몬드,용인영업소
2022-09-25,412.5,61.76,17.83,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2022-10-02,266.45,72.95,17.35,0.15,1023,P1,P105,P105014,아몬드,용인영업소
2022-10-09,184.0,70.85,13.89,0.13,1023,P1,P105,P105014,아몬드,용인영업소
2022-10-16,518.88,75.57,16.33,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2022-10-23,328.92,63.61,16.07,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2022-10-30,252.82,0.0,0.0,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2022-11-06,313.25,62.14,11.28,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2022-11-13,170.75,0.0,0.0,0.13,1023,P1,P105,P105014,아몬드,용인영업소
2022-11-20,532.2445674983235,74.15,9.74,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2022-11-27,256.08,70.82,8.57,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2022-12-04,49.8,0.0,0.0,0.1,1023,P1,P105,P105014,아몬드,용인영업소
2022-12-11,353.0,0.0,0.0,0.1,1023,P1,P105,P105014,아몬드,용인영업소
2022-12-18,210.5,77.19,5.93,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2022-12-25,167.78,0.0,0.0,0.15,1023,P1,P105,P105014,아몬드,용인영업소
2023-01-01,169.02,76.9,9.34,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2023-01-08,409.22,70.98,9.31,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2023-01-15,532.2445674983235,0.0,0.0,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2023-01-22,341.0,0.0,0.0,0.1,1023,P1,P105,P105014,아몬드,용인영업소
2023-01-29,371.32,56.57,11.0,0.11,1023,P1,P105,P105014,아몬드,용인영업소
2023-02-05,178.85,56.32,11.92,0.12,1023,P1,P105,P105014,아몬드,용인영업소
2023-02-12,532.2445674983235,0.0,0.0,0.09,1023,P1,P105,P105014,아몬드,용인영업소
2023-02-19,124.45,60.51,10.61,0.07,1023,P1,P105,P105014,아몬드,용인영업소
2023-02-26,510.4,0.0,0.0,0.1,1023,P1,P105,P105014,아몬드,용인영업소
2023-03-05,379.75,59.44,17.84,0.13,1023,P1,P105,P105014,아몬드,용인영업소
2023-03-12,178.0,0.0,0.0,0.09,1023,P1,P105,P105014,아몬드,용인영업소
2020-03-22,4.0,76.05,13.76,0.31,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-03-29,4.4,72.6,15.93,0.26,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-04-05,8.0,68.9,20.78,0.4,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-04-12,-0.3,73.59,21.61,0.28,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-04-19,1.0,90.8,6.6,0.29,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-04-26,1.3,70.1,21.25,0.2,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-05-03,7.7,73.29,23.79,0.31,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-05-10,4.8,68.65,24.75,0.29,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-05-17,7.9,77.96,14.51,0.34,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-05-24,8.2,75.17,17.26,0.33,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-05-31,3.8,83.38,18.88,0.32,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-06-07,11.0,81.25,19.12,0.28,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-06-14,12.0,70.06,23.54,0.37,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-06-21,7.9,71.38,23.01,0.32,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-06-28,6.2,76.69,12.65,0.31,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-07-05,13.0,80.64,16.03,0.36,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-07-12,6.0,80.0,18.43,0.36,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-07-19,23.7,82.89,15.29,0.34,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-07-26,5.0,94.04,4.45,0.3,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-08-02,9.4,94.18,6.7,0.34,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-08-09,4.7,92.92,7.86,0.33,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-08-16,8.8,91.73,9.23,0.35,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-08-23,8.6,83.72,20.75,0.32,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-08-30,5.7,79.71,13.42,0.3,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-09-06,21.9,81.67,11.92,0.36,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-09-13,14.4,85.91,10.56,0.32,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-09-20,17.8,84.07,14.21,0.34,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-09-27,11.5,63.61,16.81,0.38,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-10-04,-18.52240148412412,76.5,14.2,0.27,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-10-11,62.494196355919,60.93,16.9,0.36,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-10-18,16.0,71.42,10.22,0.32,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-10-25,28.9,74.54,10.81,0.38,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-11-01,6.9,66.45,13.81,0.37,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-11-08,24.1,61.6,11.75,0.37,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-11-15,15.9,69.8,10.23,0.38,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-11-22,13.0,85.0,2.31,0.39,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-11-29,11.0,65.91,8.95,0.48,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-12-06,47.0,49.01,9.63,0.4,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-12-13,33.0,71.79,7.46,0.4,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-12-20,12.2,54.54,10.02,0.34,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-12-27,15.9,78.36,6.94,0.4,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-01-03,9.7,71.85,9.31,0.37,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-01-10,39.8,59.54,10.21,0.36,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-01-17,35.0,76.82,5.41,0.42,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-01-24,47.0,63.55,7.82,0.41,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-01-31,37.1,70.09,7.61,0.42,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-02-07,55.0,66.34,10.55,0.43,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-02-14,31.0,59.24,12.47,0.41,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-02-21,40.9,65.58,12.27,0.47,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-02-28,62.494196355919,48.35,13.11,0.42,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-03-07,50.0,82.52,8.45,0.47,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-03-14,60.8,72.04,17.38,0.43,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-03-21,20.0,64.77,18.11,0.44,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-03-28,31.8,69.83,18.82,0.42,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-04-04,13.9,58.57,19.39,0.42,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-04-11,25.0,53.67,23.76,0.44,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-04-18,21.0,73.88,17.27,0.45,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-04-25,26.0,52.88,19.84,0.45,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-05-02,27.8,69.49,16.23,0.39,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-05-09,15.0,74.27,15.64,0.39,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-05-16,16.0,56.42,23.11,0.43,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-05-23,24.0,88.34,8.77,0.4,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-05-30,11.6,78.56,18.04,0.44,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-06-06,23.8,78.1,18.61,0.37,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-06-13,8.4,78.12,16.96,0.37,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-06-20,8.6,71.54,13.75,0.43,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-06-27,5.9,76.5,23.31,0.38,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-07-04,25.0,77.86,17.01,0.41,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-07-11,3.0,84.3,19.11,0.48,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-07-18,16.9,78.78,20.12,0.43,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-07-25,12.4,76.54,20.31,0.34,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-08-01,17.5,75.72,19.59,0.4,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-08-08,15.9,83.74,15.53,0.33,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-08-15,16.0,73.86,17.33,0.36,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-08-22,7.0,75.99,16.81,0.35,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-08-29,13.3,95.0,4.39,0.34,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-09-05,43.7,78.62,11.18,0.4,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-09-12,18.9,83.81,15.2,0.44,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-09-19,18.9,65.58,17.92,0.4,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-09-26,5.0,70.97,17.41,0.41,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-10-03,10.1,78.84,12.88,0.37,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-10-10,25.7,83.65,5.56,0.45,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-10-17,33.5,71.79,7.26,0.41,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-10-24,24.9,68.38,13.74,0.46,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-10-31,31.0,68.04,14.29,0.48,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-11-07,50.3,79.59,11.43,0.42,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-11-14,26.0,74.7,7.28,0.41,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-11-21,40.2,74.42,10.2,0.38,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-11-28,32.5,65.84,7.84,0.42,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-12-05,8.7,65.98,8.66,0.3,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-12-12,37.2,75.95,6.8,0.37,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-12-19,12.7,66.82,7.69,0.33,1023,P1,P109,P109001,허쉬키세스,용인영업소
2021-12-26,32.5,71.53,5.29,0.35,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-01-02,7.3,75.05,4.1,0.3,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-01-09,16.0,56.05,9.8,0.31,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-01-16,24.1,51.89,11.26,0.3,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-01-23,18.2,33.67,6.9,0.3,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-01-30,31.4,60.62,9.65,0.3,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-02-06,9.0,53.8,12.74,0.33,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-02-13,62.494196355919,63.18,12.7,0.37,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-02-20,35.7,54.93,11.93,0.38,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-02-27,17.0,58.79,14.07,0.34,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-03-06,35.8,62.47,14.93,0.3,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-03-13,47.0,64.11,14.76,0.37,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-03-20,50.0,75.87,9.77,0.35,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-03-27,20.4,61.57,13.27,0.34,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-04-03,16.9,58.06,19.76,0.3,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-04-10,21.5,51.94,22.32,0.34,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-04-17,11.0,72.85,18.19,0.38,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-04-24,6.9,63.4,16.54,0.29,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-05-01,-6.6,66.86,15.88,0.33,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-05-08,27.0,55.86,25.45,0.36,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-05-15,11.0,54.43,23.1,0.2,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-05-22,8.8,50.64,19.94,0.22,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-05-29,4.8,66.76,26.51,0.21,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-06-05,18.0,69.44,26.18,0.24,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-06-12,19.0,71.14,16.4,0.23,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-06-19,6.8,58.18,18.75,0.22,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-06-26,8.0,73.98,21.69,0.21,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-07-03,12.0,0.0,0.0,0.22,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-07-10,10.7,0.0,0.0,0.21,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-07-17,18.8,0.0,0.0,0.22,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-07-24,8.0,80.53,17.89,0.21,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-07-31,6.9,77.1,23.4,0.22,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-08-07,17.9,85.88,16.0,0.24,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-08-14,28.7,95.95,6.24,0.29,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-08-21,8.9,82.03,15.96,0.24,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-08-28,12.9,80.05,14.68,0.26,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-09-04,21.7,76.53,17.69,0.25,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-09-11,18.8,80.14,16.31,0.24,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-09-18,12.0,0.0,0.0,0.23,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-09-25,30.5,64.39,16.83,0.25,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-10-02,0.9,71.1,19.72,0.26,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-10-09,43.8,70.15,14.01,0.28,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-10-16,30.9,74.38,17.08,0.27,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-10-23,14.9,60.21,16.39,0.28,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-10-30,21.0,0.0,0.0,0.25,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-11-06,20.2,67.87,9.31,0.27,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-11-13,19.0,0.0,0.0,0.24,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-11-20,25.1,74.73,9.24,0.26,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-11-27,18.3,69.42,9.05,0.28,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-12-04,30.2,0.0,0.0,0.27,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-12-11,32.3,0.0,0.0,0.24,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-12-18,31.9,79.15,5.44,0.26,1023,P1,P109,P109001,허쉬키세스,용인영업소
2022-12-25,34.6,0.0,0.0,0.27,1023,P1,P109,P109001,허쉬키세스,용인영업소
2023-01-01,8.5,78.13,9.17,0.24,1023,P1,P109,P109001,허쉬키세스,용인영업소
2023-01-08,51.0,69.79,9.51,0.26,1023,P1,P109,P109001,허쉬키세스,용인영업소
2023-01-15,30.9,0.0,0.0,0.26,1023,P1,P109,P109001,허쉬키세스,용인영업소
2023-01-22,19.9,0.0,0.0,0.24,1023,P1,P109,P109001,허쉬키세스,용인영업소
2023-01-29,23.4,59.27,9.9,0.25,1023,P1,P109,P109001,허쉬키세스,용인영업소
2023-02-05,62.494196355919,55.57,11.68,0.29,1023,P1,P109,P109001,허쉬키세스,용인영업소
2023-02-12,62.494196355919,0.0,0.0,0.29,1023,P1,P109,P109001,허쉬키세스,용인영업소
2023-02-19,29.8,58.6,11.31,0.29,1023,P1,P109,P109001,허쉬키세스,용인영업소
2023-02-26,33.4,0.0,0.0,0.29,1023,P1,P109,P109001,허쉬키세스,용인영업소
2023-03-05,21.0,58.85,17.88,0.3,1023,P1,P109,P109001,허쉬키세스,용인영업소
2023-03-12,23.5,0.0,0.0,0.3,1023,P1,P109,P109001,허쉬키세스,용인영업소
2020-03-22,5.0,68.6,17.62,0.46,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-03-29,1.0,66.53,20.14,0.31,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-04-05,5.0,64.64,21.37,0.31,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-04-12,-1.1,78.4,20.23,0.28,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-04-19,12.589956104843132,0.0,0.0,0.0,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-04-26,7.9,59.1,19.79,0.45,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-05-03,10.0,78.23,20.03,0.33,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-05-10,7.0,61.65,23.96,0.28,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-05-17,15.0,65.24,20.54,0.29,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-05-24,6.9,77.61,16.12,0.38,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-05-31,8.0,80.89,21.0,0.3,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-06-07,7.0,76.62,20.03,0.33,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-06-14,8.0,71.2,24.69,0.29,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-06-21,3.0,71.96,23.01,0.27,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-06-28,0.8,72.6,23.48,0.28,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-07-05,15.0,83.73,13.16,0.4,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-07-12,2.0,84.9,21.79,0.4,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-07-19,7.0,86.04,10.32,0.37,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-07-26,-0.6,74.0,8.93,0.28,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-08-02,7.4,91.65,8.89,0.3,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-08-09,8.9,91.28,7.44,0.31,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-08-16,10.4,91.86,9.27,0.35,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-08-23,5.8,82.47,21.63,0.32,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-08-30,5.7,80.26,15.56,0.26,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-09-06,12.589956104843132,86.05,9.93,0.26,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-09-13,24.0,85.11,12.63,0.29,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-09-20,21.0,86.07,17.4,0.28,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-09-27,1.4,62.15,15.78,0.38,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-10-04,-10.630652298897305,76.5,15.29,0.35,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-10-11,29.8,59.51,16.7,0.28,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-10-18,16.8,61.78,11.93,0.25,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-10-25,0.9,68.23,12.52,0.28,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-11-01,6.0,65.63,13.6,0.39,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-11-08,11.8,61.42,13.03,0.29,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-11-15,0.7,57.35,10.66,0.25,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
2020-11-22,14.6,78.76,5.38,0.29,1023,P1,P109,P109010,허쉬 스낵사이즈,용인영업소
